Date,Invoice No,Distributor,Description,Account Code,Amount
01/25/2014,17348,6,Room Charge from : 40010114,40200,-59.000
01/26/2014,17348,6,,12010,-59.000
01/26/2014,17348,6,Room Charge(Transfer from folio: 39970114 and Invoice No :17346),40200,-59.000
01/26/2014,17348,6,Room Charge(Transfer to folio: 40030114 and Invoice No :17349),40200,59.000
01/26/2014,17348,6,Room Charge(Transfer to folio: 40030114 and Invoice No :17349),40200,59.000
01/25/2014,17349,8,,12010,59.000
01/25/2014,17349,8,Room Charge from : 40030114,40200,-59.000
01/26/2014,17349,8,,12010,-59.000
01/26/2014,17349,8,Room Charge(Transfer from folio: 40010114 and Invoice No :17348),40200,-59.000
01/26/2014,17349,8,Room Charge(Transfer from folio: 40010114 and Invoice No :17348),40200,-59.000
01/26/2014,17349,8,Room Charge(Transfer to folio: 39990114 and Invoice No :17347),40200,59.000
01/26/2014,17349,8,Room Charge(Transfer to folio: 39990114 and Invoice No :17347),40200,59.000
01/26/2014,17349,8,Room Charge(Transfer to folio: 39990114 and Invoice No :17347),40200,59.000
01/26/2014,17350,23,,23100,-244.500
01/26/2014,17350,23,Cash,11100,372.000
01/26/2014,17350,23,Cash- CHANGE ROOM TYP(Transfer from folio: 38870114 and Invoice No :17323),11100,12.000
01/26/2014,17350,23,RESTAURANT : Lobby Bar,41000,-48.000
01/26/2014,17350,23,Room Charge from : 40670114,40200,-36.000
01/26/2014,17350,23,Room Charge(Transfer from folio: 38870114 and Invoice No :17323),40200,-55.500
01/27/2014,17350,23,,23100,36.000
01/27/2014,17350,23,Room Charge from : 40670114,40100,-36.000
01/28/2014,17350,23,,23100,36.000
01/28/2014,17350,23,Room Charge from : 40670114,40100,-36.000
01/29/2014,17350,23,,12010,43.500
01/29/2014,17350,23,,23100,172.500
01/29/2014,17350,23,Cash(Transfer to folio: 40680114 and Invoice No :17375),11100,-372.000
01/29/2014,17350,23,RESTAURANT : Lobby Bar(Transfer to folio: 40680114 and Invoice No :17375),41000,48.000
01/29/2014,17350,23,Room Charge(Transfer from folio: 40700114 and Invoice No :17376),40100,-36.000
01/29/2014,17350,23,Room Charge(Transfer from folio: 40700114 and Invoice No :17376),40100,-36.000
01/29/2014,17350,23,Room Charge(Transfer from folio: 40700114 and Invoice No :17376),40100,-36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/29/2014,17350,23,Room Charge(Transfer to folio: 40680114 and Invoice No :17375),40100,36.000
01/26/2014,17351,9,,12010,186.300
01/26/2014,17351,9,Cash,11100,6.000
01/26/2014,17351,9,Coffee Break,4023,-6.000
01/26/2014,17351,9,RESTAURANT : Lobby Bar(Transfer from folio: 38180114 and Invoice No :17325),41000,-5.500
01/26/2014,17351,9,RESTAURANT : Lobby Bar(Transfer from folio: 38180114 and Invoice No :17325),41000,-3.300
01/26/2014,17351,9,RESTAURANT : Lobby Bar(Transfer from folio: 38740114 and Invoice No :17324),41000,-5.500
01/26/2014,17351,9,Room Charge(Transfer from folio: 38180114 and Invoice No :17325),40100,-49.000
01/26/2014,17351,9,Room Charge(Transfer from folio: 38180114 and Invoice No :17325),40100,-49.000
01/26/2014,17351,9,Room Charge(Transfer from folio: 38740114 and Invoice No :17324),40100,-74.000
01/26/2014,17352,6,,23100,-186.000
01/26/2014,17352,6,Cash,11100,254.000
01/26/2014,17352,6,Room Charge from : 39840114,40200,-68.000
01/27/2014,17352,6,,23100,186.000
01/27/2014,17352,6,Cash(Transfer to folio: 39930114 and Invoice No :17371),11100,-254.000
01/27/2014,17352,6,Room Charge(Transfer to folio: 39930114 and Invoice No :17371),40200,68.000
01/26/2014,17353,10,,23100,-89.000
01/26/2014,17353,10,Deposit from reservation id 223-20140126,11100,89.000
01/27/2014,17353,10,,23100,86.000
01/27/2014,17353,10,Room Charge from : 40940114,40200,-86.000
01/28/2014,17353,10,,12010,94.500
01/28/2014,17353,10,,23100,3.000
01/28/2014,17353,10,Laundry,45200,-11.500
01/28/2014,17353,10,Room Charge from : 40940114,40200,-86.000
01/29/2014,17353,10,,12010,-94.500
01/29/2014,17353,10,Visa Card/Credit Card,11300,94.500
01/26/2014,17354,5,,12010,12.000
01/26/2014,17354,5,Other Charge- Extra charge for room changing,45400,-12.000
01/28/2014,17354,5,,12010,-12.000
01/28/2014,17354,5,,23100,-43.500
01/28/2014,17354,5,Expedia Settle batch: 000094,11400,55.500
01/26/2014,17355,7,,23100,-93.200
01/26/2014,17355,7,Room Charge from : 40950114,40200,-80.000
01/26/2014,17355,7,Visa Card/Credit Card- Guest paid with room charge and restaurant at OCBC (13.20 $),11300,173.200
01/27/2014,17355,7,,23100,80.000
01/27/2014,17355,7,Room Charge from : 40950114,40200,-80.000
01/28/2014,17355,7,,23100,13.200
01/28/2014,17355,7,Other Charge- OCBC,45400,-13.200
01/26/2014,17356,10,,12010,69.600
01/26/2014,17356,10,RESTAURANT : Lobby Bar,41000,-6.600
01/26/2014,17356,10,Room Charge from : 39500114,40100,-63.000
01/27/2014,17356,10,,12010,75.100
01/27/2014,17356,10,RESTAURANT : Lobby Bar,41000,-12.100
01/27/2014,17356,10,Room Charge from : 39500114,40100,-63.000
01/28/2014,17356,10,,12010,63.000
01/28/2014,17356,10,Room Charge from : 39500114,40100,-63.000
01/29/2014,17356,10,,12010,-207.700
01/29/2014,17356,10,Visa Card/Credit Card,11300,207.700
01/26/2014,17357,15,,23100,-50.000
01/26/2014,17357,15,Deposit from reservation id 160-20140124,11100,50.000
01/26/2014,17357,15,RESTAURANT : Lobby Bar(Transfer from folio: 37970114 and Invoice No :0),41000,-5.500
01/26/2014,17357,15,RESTAURANT : Lobby Bar(Transfer from folio: 37970114 and Invoice No :0),41000,-3.300
01/26/2014,17357,15,RESTAURANT : Lobby Bar(Transfer to folio: 40970114 and Invoice No :0),41000,3.300
01/26/2014,17357,15,RESTAURANT : Lobby Bar(Transfer to folio: 40970114 and Invoice No :0),41000,5.500
01/26/2014,17357,15,Room Charge(Transfer from folio: 37970114 and Invoice No :0),40200,-49.000
01/26/2014,17357,15,Room Charge(Transfer from folio: 37970114 and Invoice No :0),40200,-49.000
01/26/2014,17357,15,Room Charge(Transfer to folio: 40970114 and Invoice No :0),40100,49.000
01/26/2014,17357,15,Room Charge(Transfer to folio: 40970114 and Invoice No :0),40100,49.000
01/31/2014,17357,15,,23100,-210.000
01/31/2014,17357,15,Breakfast- 3 Pax 6$ 1kid,41000,-21.000
01/31/2014,17357,15,Room Charge from : 38680114,40100,-99.000
01/31/2014,17357,15,Visa Card/Credit Card,11300,134.000
01/31/2014,17357,15,Visa Card/Credit Card,11300,196.000
01/26/2014,17358,8,,12010,95.400
01/26/2014,17358,8,RESTAURANT : Lobby Bar,41000,-16.500
01/26/2014,17358,8,RESTAURANT : Lobby Bar,41000,-9.900
01/26/2014,17358,8,Room Charge from : 40970114,40200,-69.000
01/27/2014,17358,8,,12010,-95.400
01/27/2014,17358,8,,23100,-106.800
01/27/2014,17358,8,Room Charge from : 40970114,40200,-69.000
01/27/2014,17358,8,Visa Card/Credit Card,11300,271.200
01/26/2014,17359,2,Cash,11100,9.000
01/26/2014,17359,2,Laundry,45200,-9.000
01/26/2014,17360,4,,23100,-150.000
01/26/2014,17360,4,Deposit from reservation id 184-20140125,11900,150.000
01/31/2014,17360,4,,23100,99.000
01/31/2014,17360,4,Room Charge from : 39410114,40200,-99.000
01/26/2014,17361,2,Room Charge from : 39120114,40200,-97.000
01/26/2014,17361,2,Visa Card/Credit Card,11300,97.000
01/26/2014,17362,14,,23100,-74.000
01/26/2014,17362,14,Room Charge from : 39160114,40200,-74.000
01/26/2014,17362,14,Room Charge(Transfer from folio: 38910114 and Invoice No :17341),40200,-74.000
01/26/2014,17362,14,Room Charge(Transfer from folio: 38910114 and Invoice No :17341),40200,-74.000
01/26/2014,17362,14,Room Charge(Transfer from folio: 39160114 and Invoice No :0),40200,-74.000
01/26/2014,17362,14,Room Charge(Transfer from folio: 39160114 and Invoice No :0),40200,-74.000
01/26/2014,17362,14,Room Charge(Transfer to folio: 38760114 and Invoice No :17328),40200,74.000
01/26/2014,17362,14,Room Charge(Transfer to folio: 38760114 and Invoice No :17328),40200,74.000
01/26/2014,17362,14,Room Charge(Transfer to folio: 39160114 and Invoice No :0),40200,74.000
01/26/2014,17362,14,Room Charge(Transfer to folio: 39160114 and Invoice No :0),40200,74.000
01/26/2014,17362,14,Visa Card/Credit Card,11300,148.000
01/27/2014,17362,14,,23100,74.000
01/27/2014,17362,14,Room Charge(Transfer to folio: 39140114 and Invoice No :17365),40200,74.000
01/27/2014,17362,14,Visa Card/Credit Card(Transfer to folio: 39140114 and Invoice No :17365),11300,-148.000
01/26/2014,17363,8,,12010,53.950
01/26/2014,17363,8,Room Charge from : 25621013,40200,-53.950
01/27/2014,17363,8,,12010,53.950
01/27/2014,17363,8,Room Charge from : 25621013,40200,-53.950
01/28/2014,17363,8,,12010,53.950
01/28/2014,17363,8,Room Charge from : 25621013,40200,-53.950
01/29/2014,17363,8,,12010,53.950
01/29/2014,17363,8,Room Charge from : 25621013,40200,-53.950
01/26/2014,17364,6,,12010,68.000
01/26/2014,17364,6,Room Charge from : 38820114,40100,-68.000
01/27/2014,17364,6,,12010,68.000
01/27/2014,17364,6,Room Charge from : 38820114,40100,-68.000
01/28/2014,17364,6,,12010,-136.000
01/28/2014,17364,6,Cash,11100,136.000
01/26/2014,17365,5,,12010,74.000
01/26/2014,17365,5,Room Charge from : 39140114,40200,-74.000
01/27/2014,17365,5,,12010,-74.000
01/27/2014,17365,5,Room Charge(Transfer from folio: 39160114 and Invoice No :17362),40200,-74.000
01/27/2014,17365,5,Visa Card/Credit Card(Transfer from folio: 39160114 and Invoice No :17362),11300,148.000
01/26/2014,17366,14,,12010,45.000
01/26/2014,17366,14,Room Charge from : 39260114,40100,-45.000
01/27/2014,17366,14,,12010,45.000
01/27/2014,17366,14,Room Charge from : 39260114,40100,-45.000
01/28/2014,17366,14,,12010,54.900
01/28/2014,17366,14,RESTAURANT : Lobby Bar,41000,-9.900
01/28/2014,17366,14,Room Charge from : 39260114,40100,-45.000
01/29/2014,17366,14,,12010,54.900
01/29/2014,17366,14,RESTAURANT : Lobby Bar,41000,-9.900
01/29/2014,17366,14,Room Charge from : 39260114,40100,-45.000
01/30/2014,17366,14,,12010,-199.800
01/30/2014,17366,14,RESTAURANT : Lobby Bar,41000,-9.900
01/30/2014,17366,14,Room Charge from : 39260114,40100,-45.000
01/30/2014,17366,14,Visa Card/Credit Card,11300,254.700
01/26/2014,17367,9,,12010,64.510
01/26/2014,17367,9,Room Charge from : 39360114,40200,-64.510
01/27/2014,17367,9,,12010,64.510
01/27/2014,17367,9,Room Charge from : 39360114,40200,-64.510
01/28/2014,17367,9,,12010,67.810
01/28/2014,17367,9,RESTAURANT : Lobby Bar,41000,-3.300
01/28/2014,17367,9,Room Charge from : 39360114,40200,-64.510
01/29/2014,17367,9,,12010,-3.300
01/29/2014,17367,9,Cash,11100,3.300
01/26/2014,17368,14,,12010,61.420
01/26/2014,17368,14,Room Charge from : 39380114,40200,-61.420
01/27/2014,17368,14,,12010,77.370
01/27/2014,17368,14,RESTAURANT : Lobby Bar,41000,-15.950
01/27/2014,17368,14,Room Charge from : 39380114,40200,-61.420
01/28/2014,17368,14,,12010,61.420
01/28/2014,17368,14,Room Charge from : 39380114,40200,-61.420
01/29/2014,17368,14,,12010,69.120
01/29/2014,17368,14,RESTAURANT : Lobby Bar,41000,-7.700
01/29/2014,17368,14,Room Charge from : 39380114,40200,-61.420
01/30/2014,17368,14,,12010,61.420
01/30/2014,17368,14,Room Charge from : 39380114,40200,-61.420
01/31/2014,17368,14,,12010,86.320
01/31/2014,17368,14,Room Charge from : 39380114,40200,-86.320
01/27/2014,17369,5,,12010,49.000
01/27/2014,17369,5,Room Charge from : 39440114,40100,-49.000
01/28/2014,17369,5,,12010,-49.000
01/28/2014,17369,5,,23100,-128.500
01/28/2014,17369,5,Visa Card/Credit Card,11300,177.500
01/26/2014,17370,4,,12010,59.000
01/26/2014,17370,4,Room Charge from : 39890114,40200,-59.000
01/27/2014,17370,4,,12010,-59.000
01/27/2014,17370,4,Room Charge(Transfer to folio: 39930114 and Invoice No :17371),40200,59.000
01/26/2014,17371,7,,12010,59.000
01/26/2014,17371,7,Room Charge from : 39930114,40200,-59.000
01/27/2014,17371,7,,12010,-59.000
01/27/2014,17371,7,Cash(Transfer from folio: 39840114 and Invoice No :17352),11100,254.000
01/27/2014,17371,7,Room Charge(Transfer from folio: 39840114 and Invoice No :17352),40200,-68.000
01/27/2014,17371,7,Room Charge(Transfer from folio: 39890114 and Invoice No :17370),40200,-59.000
01/27/2014,17371,7,Room Charge(Transfer from folio: 40630114 and Invoice No :17374),40200,-68.000
01/26/2014,17372,12,,12010,74.000
01/26/2014,17372,12,Room Charge from : 40050114,40200,-74.000
01/27/2014,17372,12,,12010,74.000
01/27/2014,17372,12,Room Charge from : 40050114,40200,-74.000
01/28/2014,17372,12,,12010,74.000
01/28/2014,17372,12,Room Charge from : 40050114,40200,-74.000
01/29/2014,17372,12,,12010,74.000
01/29/2014,17372,12,Room Charge from : 40050114,40200,-74.000
01/30/2014,17372,12,,12010,74.000
01/30/2014,17372,12,Room Charge from : 40050114,40200,-74.000
01/31/2014,17372,12,,12010,104.000
01/31/2014,17372,12,Room Charge from : 40050114,40200,-104.000
01/26/2014,17373,13,,12010,74.000
01/26/2014,17373,13,Room Charge from : 40070114,40200,-74.000
01/27/2014,17373,13,,12010,74.000
01/27/2014,17373,13,Room Charge from : 40070114,40200,-74.000
01/28/2014,17373,13,,12010,81.500
01/28/2014,17373,13,Laundry,45200,-7.500
01/28/2014,17373,13,Room Charge from : 40070114,40200,-74.000
01/29/2014,17373,13,,12010,74.000
01/29/2014,17373,13,Room Charge from : 40070114,40200,-74.000
01/30/2014,17373,13,,12010,74.000
01/30/2014,17373,13,Room Charge from : 40070114,40200,-74.000
01/31/2014,17373,13,,12010,104.000
01/31/2014,17373,13,Room Charge from : 40070114,40200,-104.000
01/26/2014,17374,4,,12010,68.000
01/26/2014,17374,4,Room Charge from : 40630114,40200,-68.000
01/27/2014,17374,4,,12010,-68.000
01/27/2014,17374,4,Room Charge(Transfer to folio: 39930114 and Invoice No :17371),40200,68.000
01/26/2014,17375,15,,12010,36.000
01/26/2014,17375,15,Room Charge from : 40680114,40200,-36.000
01/27/2014,17375,15,,12010,36.000
01/27/2014,17375,15,Room Charge from : 40680114,40100,-36.000
01/28/2014,17375,15,,12010,36.000
01/28/2014,17375,15,Room Charge from : 40680114,40100,-36.000
01/29/2014,17375,15,,12010,-108.000
01/29/2014,17375,15,Cash(Transfer from folio: 40670114 and Invoice No :17350),11100,372.000
01/29/2014,17375,15,RESTAURANT : Lobby Bar(Transfer from folio: 40670114 and Invoice No :17350),41000,-48.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/29/2014,17375,15,Room Charge(Transfer from folio: 40670114 and Invoice No :17350),40100,-36.000
01/26/2014,17376,10,,12010,36.000
01/26/2014,17376,10,Room Charge from : 40700114,40200,-36.000
01/27/2014,17376,10,,12010,36.000
01/27/2014,17376,10,Room Charge from : 40700114,40100,-36.000
01/28/2014,17376,10,,12010,36.000
01/28/2014,17376,10,Room Charge from : 40700114,40100,-36.000
01/29/2014,17376,10,,12010,-108.000
01/29/2014,17376,10,Room Charge(Transfer to folio: 40670114 and Invoice No :17350),40100,36.000
01/29/2014,17376,10,Room Charge(Transfer to folio: 40670114 and Invoice No :17350),40100,36.000
01/29/2014,17376,10,Room Charge(Transfer to folio: 40670114 and Invoice No :17350),40100,36.000
01/26/2014,17377,4,,12010,40.670
01/26/2014,17377,4,Room Charge from : 40760114,40100,-40.670
01/27/2014,17377,4,,12010,40.670
01/27/2014,17377,4,Room Charge from : 40760114,40100,-40.670
01/26/2014,17378,11,,12010,49.000
01/26/2014,17378,11,Room Charge from : 40830114,40100,-49.000
01/27/2014,17378,11,,12010,60.550
01/27/2014,17378,11,RESTAURANT : Lobby Bar,41000,-11.550
01/27/2014,17378,11,Room Charge from : 40830114,40100,-49.000
01/28/2014,17378,11,,12010,60.880
01/28/2014,17378,11,RESTAURANT : Lobby Bar,41000,-11.880
01/28/2014,17378,11,Room Charge from : 40830114,40100,-49.000
01/29/2014,17378,11,,12010,-170.430
01/29/2014,17378,11,RESTAURANT : Lobby Bar,41000,-9.350
01/29/2014,17378,11,Visa Card/Credit Card- guest paid for room charge and restaurant,11300,179.780
01/26/2014,17379,7,,12010,36.000
01/26/2014,17379,7,Room Charge from : 40870114,40100,-36.000
01/27/2014,17379,7,,12010,36.000
01/27/2014,17379,7,Room Charge from : 40870114,40100,-36.000
01/28/2014,17379,7,,12010,-72.000
01/28/2014,17379,7,Room Charge(Transfer to folio: 40890114 and Invoice No :17380),40100,36.000
01/28/2014,17379,7,Room Charge(Transfer to folio: 40890114 and Invoice No :17380),40100,36.000
01/26/2014,17380,11,,12010,36.000
01/26/2014,17380,11,Room Charge from : 40890114,40100,-36.000
01/27/2014,17380,11,,12010,36.000
01/27/2014,17380,11,Room Charge from : 40890114,40100,-36.000
01/28/2014,17380,11,,12010,-72.000
01/28/2014,17380,11,Room Charge(Transfer from folio: 40870114 and Invoice No :17379),40100,-36.000
01/28/2014,17380,11,Room Charge(Transfer from folio: 40870114 and Invoice No :17379),40100,-36.000
01/28/2014,17380,11,Room Charge(Transfer to folio: 40910114 and Invoice No :17381),40100,36.000
01/28/2014,17380,11,Room Charge(Transfer to folio: 40910114 and Invoice No :17381),40100,36.000
01/28/2014,17380,11,Room Charge(Transfer to folio: 40910114 and Invoice No :17381),40100,36.000
01/28/2014,17380,11,Room Charge(Transfer to folio: 40910114 and Invoice No :17381),40100,36.000
01/26/2014,17381,11,,12010,36.000
01/26/2014,17381,11,Room Charge from : 40910114,40100,-36.000
01/27/2014,17381,11,,12010,36.000
01/27/2014,17381,11,Room Charge from : 40910114,40100,-36.000
01/28/2014,17381,11,,12010,144.000
01/28/2014,17381,11,Room Charge(Transfer from folio: 40890114 and Invoice No :17380),40100,-36.000
01/28/2014,17381,11,Room Charge(Transfer from folio: 40890114 and Invoice No :17380),40100,-36.000
01/28/2014,17381,11,Room Charge(Transfer from folio: 40890114 and Invoice No :17380),40100,-36.000
01/28/2014,17381,11,Room Charge(Transfer from folio: 40890114 and Invoice No :17380),40100,-36.000
01/29/2014,17381,11,,12010,-216.000
01/29/2014,17381,11,WST Travel Chq: 216$,11100,216.000
01/27/2014,17382,12,,23100,-297.000
01/27/2014,17382,12,Cash,11100,381.000
01/27/2014,17382,12,Room Charge from : 41510114,40100,-84.000
01/28/2014,17382,12,,23100,84.000
01/28/2014,17382,12,Room Charge from : 41510114,40100,-84.000
01/29/2014,17382,12,,23100,84.000
01/29/2014,17382,12,Room Charge from : 41510114,40100,-84.000
01/30/2014,17382,12,,23100,84.000
01/30/2014,17382,12,Room Charge from : 41510114,40100,-84.000
01/31/2014,17382,12,,12010,69.000
01/31/2014,17382,12,,23100,45.000
01/31/2014,17382,12,Room Charge from : 41510114,40100,-114.000
01/27/2014,17383,2,Check,11900,2400.000
01/27/2014,17383,2,Other Charge,45400,-2400.000
01/27/2014,17384,9,,12010,770.000
01/27/2014,17384,9,RESTAURANT : Lobby Bar,41000,-520.000
01/27/2014,17384,9,Room Charge from : 36000114,40100,-250.000
01/28/2014,17384,9,,12010,-770.000
01/28/2014,17384,9,Backdrop,45400,-70.000
01/28/2014,17384,9,Cash,11100,1590.000
01/28/2014,17384,9,Rebate Revenue- Adjust for HM approved to charge coffeebreak only 125 pax on 28-01-2014.,45400,20.000
01/28/2014,17384,9,RESTAURANT : Lobby Bar,41000,-520.000
01/28/2014,17384,9,Room Charge from : 36000114,40100,-250.000
01/27/2014,17385,11,,23100,-1052.000
